UUID,Date_Local,Time_Local,AGE_BL,ANG_ES,ANX_ES,EMB_ES,GENDER_BL,GUIL_ES,SAD_ES,SUPR_ES,dataset
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,11:11:00,21,34.0,19.0,18.0,1,12.0,5.0,30.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,12:18:00,21,19.0,20.0,31.0,1,16.0,16.0,34.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,13:06:00,21,33.0,42.0,40.0,1,58.0,50.0,41.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,14:30:00,21,34.0,60.0,21.0,1,27.0,36.0,38.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,15:35:00,21,34.0,74.0,31.0,1,21.0,13.0,32.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,16:43:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,18:06:00,21,17.0,15.0,14.0,1,20.0,15.0,23.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,19:10:00,21,14.0,19.0,24.0,1,19.0,18.0,57.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,20:04:00,21,74.0,88.0,7.0,1,7.0,74.0,64.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,21:26:00,21,18.0,57.0,34.0,1,15.0,22.0,35.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,10:00:00,21,16.0,13.0,8.0,1,13.0,62.0,58.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,11:10:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,12:12:00,21,7.0,24.0,14.0,1,20.0,24.0,22.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,13:44:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,14:30:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,15:49:00,21,17.0,60.0,10.0,1,18.0,15.0,33.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,17:10:00,21,26.0,15.0,18.0,1,21.0,12.0,17.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,18:40:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,19:53:00,21,5.0,24.0,26.0,1,17.0,43.0,33.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,20:43:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,22/06/2015,21:33:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,23/06/2015,10:00:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,23/06/2015,11:32:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,23/06/2015,12:15:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,23/06/2015,13:44:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,23/06/2015,15:22:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,23/06/2015,16:59:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,23/06/2015,17:50:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,23/06/2015,19:29:00,21,13.0,13.0,26.0,1,32.0,22.0,35.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,23/06/2015,20:24:00,21,22.0,31.0,33.0,1,37.0,31.0,42.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,23/06/2015,21:48:00,21,19.0,2.0,3.0,1,56.0,6.0,21.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,24/06/2015,10:00:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,24/06/2015,11:39:00,21,6.0,87.0,0.0,1,3.0,0.0,100.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,24/06/2015,12:22:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,24/06/2015,13:10:00,21,28.0,31.0,66.0,1,23.0,19.0,26.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,24/06/2015,14:33:00,21,31.0,21.0,19.0,1,23.0,29.0,22.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,24/06/2015,16:10:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,24/06/2015,17:27:00,21,17.0,21.0,22.0,1,30.0,21.0,24.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,24/06/2015,18:49:00,21,19.0,19.0,11.0,1,15.0,23.0,40.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,24/06/2015,19:38:00,21,34.0,67.0,23.0,1,21.0,20.0,31.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,24/06/2015,21:01:00,21,29.0,62.0,38.0,1,38.0,27.0,39.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,25/06/2015,10:00:00,21,65.0,70.0,24.0,1,25.0,24.0,27.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,20/11/2015,13:45:00,27,0.0,11.0,13.0,1,1.0,9.0,8.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,20/11/2015,15:06:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,20/11/2015,16:06:00,27,13.0,18.0,0.0,1,0.0,8.0,69.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,20/11/2015,17:02:00,27,11.0,15.0,16.0,1,9.0,10.0,75.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,20/11/2015,18:30:00,27,10.0,14.0,0.0,1,5.0,1.0,24.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,20/11/2015,19:27:00,27,2.0,13.0,8.0,1,14.0,2.0,10.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,9:00:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,10:23:00,27,22.0,63.0,62.0,1,25.0,7.0,15.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,11:48:00,27,17.0,22.0,0.0,1,18.0,20.0,9.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,12:42:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,13:49:00,27,20.0,10.0,12.0,1,7.0,5.0,13.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,15:20:00,27,24.0,9.0,10.0,1,5.0,20.0,12.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,16:40:00,27,10.0,20.0,17.0,1,14.0,19.0,18.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,18:12:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,19:10:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,20:07:00,27,8.0,21.0,19.0,1,22.0,20.0,11.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,21/11/2015,20:50:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,22/11/2015,9:00:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,22/11/2015,10:15:00,27,75.0,30.0,92.0,1,2.0,34.0,22.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,22/11/2015,11:42:00,27,42.0,16.0,13.0,1,16.0,27.0,22.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,22/11/2015,13:04:00,27,13.0,23.0,18.0,1,9.0,8.0,18.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,22/11/2015,13:47:00,27,9.0,19.0,20.0,1,19.0,16.0,20.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,22/11/2015,15:07:00,27,11.0,12.0,16.0,1,8.0,0.0,18.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,22/11/2015,16:44:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,22/11/2015,18:01:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,22/11/2015,19:15:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,22/11/2015,20:28:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,23/11/2015,9:00:00,27,19.0,12.0,16.0,1,4.0,18.0,20.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,23/11/2015,10:16:00,27,10.0,20.0,7.0,1,0.0,0.0,9.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,23/11/2015,11:53:00,27,7.0,74.0,16.0,1,0.0,0.0,9.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,23/11/2015,12:50:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,23/11/2015,14:11:00,27,19.0,21.0,11.0,1,0.0,5.0,0.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,23/11/2015,15:18:00,27,8.0,16.0,22.0,1,13.0,15.0,15.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,23/11/2015,16:30:00,27,0.0,18.0,3.0,1,1.0,0.0,9.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,23/11/2015,18:11:00,27,8.0,11.0,17.0,1,2.0,19.0,8.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,23/11/2015,19:01:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,23/11/2015,20:17:00,27,7.0,16.0,16.0,1,15.0,9.0,15.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,9:00:00,27,11.0,16.0,5.0,1,18.0,7.0,6.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,10:38:00,27,0.0,0.0,15.0,1,0.0,0.0,0.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,11:21:00,27,14.0,6.0,10.0,1,14.0,14.0,16.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,12:39:00,27,11.0,20.0,9.0,1,10.0,9.0,14.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,13:29:00,27,19.0,18.0,15.0,1,20.0,16.0,19.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,14:27:00,27,11.0,14.0,10.0,1,12.0,15.0,13.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,15:51:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,16:47:00,27,11.0,13.0,9.0,1,2.0,31.0,13.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,17:45:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,18:37:00,27,0.0,11.0,12.0,1,12.0,12.0,98.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,19:33:00,27,21.0,26.0,4.0,1,17.0,15.0,21.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,24/11/2015,20:46:00,27,6.0,16.0,11.0,1,11.0,6.0,14.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,9:00:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,9:59:00,27,16.0,10.0,9.0,1,6.0,14.0,19.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,10:47:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,11:52:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,12:40:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,13:33:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,14:27:00,27,12.0,10.0,13.0,1,17.0,15.0,20.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,15:42:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,17:12:00,27,14.0,23.0,22.0,1,12.0,11.0,11.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,18:00:00,27,17.0,16.0,22.0,1,16.0,18.0,16.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,19:14:00,27,12.0,16.0,14.0,1,18.0,12.0,9.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,19:57:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,25/11/2015,20:47:00,27,17.0,33.0,26.0,1,7.0,13.0,18.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,9:00:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,10:14:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,10:59:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,12:21:00,27,1.0,7.0,10.0,1,5.0,3.0,0.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,13:09:00,27,83.0,11.0,13.0,1,9.0,13.0,13.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,14:42:00,27,12.0,15.0,10.0,1,17.0,17.0,14.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,15:46:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,16:58:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,18:01:00,27,8.0,92.0,11.0,1,15.0,8.0,9.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,19:16:00,27,13.0,13.0,14.0,1,14.0,10.0,9.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,26/11/2015,20:56:00,27,0.0,47.0,37.0,1,0.0,39.0,65.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,27/11/2015,9:00:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,27/11/2015,10:33:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,27/11/2015,12:09:00,27,,,,1,,,,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,27/11/2015,13:21:00,27,14.0,19.0,17.0,1,24.0,17.0,16.0,ACU emotions in daily life
6708b495-5d45-4579-b343-04e8852b1537,27/11/2015,14:46:00,27,11.0,18.0,19.0,1,11.0,17.0,12.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,14/08/2015,14:05:00,29,0.0,15.0,31.0,2,11.0,37.0,2.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,14/08/2015,15:11:00,29,22.0,58.0,17.0,2,19.0,16.0,15.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,14/08/2015,16:09:00,29,3.0,23.0,5.0,2,18.0,28.0,57.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,14/08/2015,17:12:00,29,22.0,61.0,22.0,2,63.0,34.0,22.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,14/08/2015,18:27:00,29,18.0,31.0,20.0,2,28.0,25.0,31.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,14/08/2015,19:13:00,29,2.0,28.0,13.0,2,7.0,13.0,3.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,14/08/2015,20:20:00,29,10.0,13.0,9.0,2,8.0,16.0,2.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,15/08/2015,9:00:00,29,13.0,12.0,12.0,2,0.0,8.0,3.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,15/08/2015,10:21:00,29,8.0,69.0,8.0,2,15.0,54.0,10.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,15/08/2015,11:55:00,29,36.0,68.0,6.0,2,27.0,56.0,72.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,15/08/2015,12:42:00,29,8.0,73.0,0.0,2,19.0,54.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,15/08/2015,14:09:00,29,59.0,82.0,64.0,2,31.0,59.0,63.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,15/08/2015,15:34:00,29,26.0,72.0,8.0,2,14.0,30.0,29.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,15/08/2015,16:57:00,29,64.0,73.0,59.0,2,73.0,71.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,15/08/2015,17:53:00,29,6.0,79.0,5.0,2,15.0,78.0,7.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,15/08/2015,18:42:00,29,7.0,79.0,3.0,2,20.0,62.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,15/08/2015,20:07:00,29,13.0,66.0,3.0,2,6.0,39.0,20.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,16/08/2015,9:00:00,29,31.0,67.0,3.0,2,1.0,31.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,16/08/2015,10:41:00,29,0.0,87.0,0.0,2,18.0,63.0,5.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,16/08/2015,12:19:00,29,31.0,76.0,5.0,2,12.0,70.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,16/08/2015,13:47:00,29,9.0,89.0,0.0,2,0.0,67.0,4.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,16/08/2015,15:08:00,29,0.0,39.0,5.0,2,3.0,37.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,16/08/2015,16:25:00,29,6.0,81.0,3.0,2,2.0,34.0,7.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,16/08/2015,17:28:00,29,10.0,88.0,20.0,2,20.0,33.0,9.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,16/08/2015,18:47:00,29,18.0,72.0,1.0,2,0.0,18.0,2.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,16/08/2015,19:44:00,29,6.0,76.0,0.0,2,13.0,58.0,11.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,17/08/2015,9:00:00,29,,,,2,,,,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,17/08/2015,9:58:00,29,4.0,97.0,23.0,2,26.0,33.0,6.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,17/08/2015,11:09:00,29,75.0,99.0,4.0,2,3.0,69.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,17/08/2015,12:07:00,29,92.0,94.0,7.0,2,16.0,65.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,17/08/2015,13:13:00,29,19.0,100.0,6.0,2,17.0,54.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,17/08/2015,14:20:00,29,15.0,95.0,11.0,2,6.0,61.0,3.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,17/08/2015,15:49:00,29,15.0,94.0,9.0,2,31.0,64.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,17/08/2015,17:00:00,29,40.0,94.0,35.0,2,16.0,69.0,8.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,17/08/2015,18:22:00,29,62.0,95.0,15.0,2,12.0,75.0,1.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,17/08/2015,19:32:00,29,18.0,100.0,0.0,2,1.0,72.0,2.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,18/08/2015,9:00:00,29,0.0,98.0,5.0,2,14.0,67.0,5.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,18/08/2015,10:08:00,29,16.0,99.0,12.0,2,9.0,41.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,18/08/2015,11:46:00,29,4.0,94.0,6.0,2,8.0,35.0,3.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,18/08/2015,13:25:00,29,0.0,99.0,4.0,2,5.0,66.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,18/08/2015,15:06:00,29,7.0,89.0,1.0,2,2.0,35.0,2.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,18/08/2015,16:03:00,29,22.0,97.0,15.0,2,14.0,31.0,10.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,18/08/2015,17:36:00,29,22.0,97.0,11.0,2,22.0,11.0,3.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,18/08/2015,19:09:00,29,12.0,94.0,12.0,2,1.0,61.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,18/08/2015,19:53:00,29,20.0,91.0,2.0,2,12.0,61.0,1.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,18/08/2015,20:46:00,29,20.0,100.0,10.0,2,7.0,68.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,9:00:00,29,9.0,94.0,6.0,2,0.0,34.0,7.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,9:47:00,29,5.0,94.0,1.0,2,3.0,40.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,11:03:00,29,3.0,98.0,3.0,2,0.0,31.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,12:35:00,29,11.0,100.0,0.0,2,1.0,69.0,6.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,13:41:00,29,9.0,98.0,2.0,2,0.0,73.0,26.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,15:16:00,29,0.0,90.0,2.0,2,0.0,85.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,16:06:00,29,12.0,100.0,15.0,2,13.0,69.0,18.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,16:52:00,29,,,,2,,,,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,17:53:00,29,24.0,95.0,15.0,2,29.0,28.0,16.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,19:10:00,29,,,,2,,,,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,19/08/2015,20:20:00,29,17.0,76.0,8.0,2,21.0,38.0,27.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,9:00:00,29,26.0,97.0,16.0,2,0.0,62.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,10:24:00,29,4.0,97.0,21.0,2,12.0,62.0,14.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,11:26:00,29,5.0,100.0,5.0,2,3.0,78.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,12:20:00,29,62.0,100.0,3.0,2,10.0,82.0,75.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,13:44:00,29,64.0,97.0,15.0,2,5.0,75.0,4.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,14:41:00,29,33.0,95.0,1.0,2,5.0,76.0,16.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,16:01:00,29,29.0,98.0,5.0,2,26.0,70.0,1.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,17:15:00,29,62.0,99.0,0.0,2,12.0,74.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,18:14:00,29,22.0,98.0,18.0,2,0.0,89.0,1.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,19:17:00,29,19.0,99.0,2.0,2,0.0,88.0,0.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,20/08/2015,20:31:00,29,0.0,96.0,13.0,2,23.0,63.0,10.0,ACU emotions in daily life
9846280d-0082-4fc5-bb29-efd8f26f78ef,21/08/2015,9:00:00,29,14.0,100.0,8.0,2,6.0,67.0,16.0,ACU emotions in daily life
090e379d-57f5-4b53-bda5-73d4ff9b8bc8,17/08/2015,10:36:00,19,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
090e379d-57f5-4b53-bda5-73d4ff9b8bc8,17/08/2015,12:33:00,19,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
